"DATA_YEAR","OFFENDER_ID","INCIDENT_ID","OFFENDER_SEQ_NUM","AGE_ID","AGE_NUM","SEX_CODE","RACE_ID","ETHNICITY_ID","AGE_RANGE_LOW_NUM","AGE_RANGE_HIGH_NUM"
2019,135064731,118888367,1,4,,"U",0,,,
2019,135064732,118888368,0,,,"",,,,
2019,135064733,118888369,0,,,"",,,,
2019,135064735,118888371,0,,,"",,,,
2019,135064773,118888400,1,4,,"U",0,,,
2019,135064791,118888413,4,4,,"M",2,,,
2019,135064788,118888413,1,5,14,"M",2,,14,15
2019,135064789,118888413,2,4,,"M",2,,,
2019,135064790,118888413,3,4,,"M",2,,,
2019,135064792,118888413,5,4,,"M",2,,,
2019,135064835,118888446,1,5,41,"F",2,,41,0
2019,136908920,120448461,1,4,,"U",0,,,
2019,136908921,120448461,2,4,,"U",0,,,
2019,135935819,119621364,1,5,31,"M",0,,31,0
2019,136650148,120205206,1,5,39,"M",2,,39,0
2019,139399660,122605999,1,5,55,"M",1,2,55,0
2019,139399661,122606000,1,5,52,"M",0,3,52,0
2019,139399748,122606066,1,5,34,"M",0,,34,0
2019,139399750,122606068,1,5,28,"F",1,,28,0
2019,139399751,122606068,2,5,31,"F",1,,31,0
2019,139399752,122606069,1,5,17,"M",2,2,17,0
2019,139399788,122606092,1,5,15,"M",2,3,15,0
2019,139399793,122606095,1,5,36,"M",3,,36,0
2019,139399795,122606097,1,5,43,"M",2,,43,0
2019,136901078,120437695,1,5,38,"F",1,2,38,0
2019,136901079,120437695,2,5,36,"M",1,2,36,0
2019,136879697,120420976,1,5,14,"M",1,2,14,0
2019,136879767,120421038,1,5,23,"M",1,2,23,0
2019,136879933,120426191,1,5,34,"F",1,2,34,0
2019,136885054,120426300,1,5,25,"M",1,2,25,0
2019,138568602,121905435,1,5,39,"M",4,2,39,0
2019,138568615,121905446,1,5,28,"M",2,2,28,0
2019,138568621,121905447,6,5,24,"F",3,3,24,0
2019,138568618,121905447,3,5,19,"M",2,2,19,0
2019,138568620,121905447,5,5,25,"F",3,,25,0
2019,138568617,121905447,2,5,33,"F",2,,33,0
2019,138568616,121905447,1,5,18,"M",2,2,18,0
2019,138568619,121905447,4,5,26,"F",2,,26,0
2019,138568626,121905452,1,5,38,"M",2,2,38,0
2019,138568640,121905463,0,,,"",,,,
2019,135545662,119281723,1,5,39,"F",1,2,39,0
2019,135545663,119281724,1,5,24,"M",1,2,24,0
2019,135545664,119281725,1,5,32,"F",2,2,32,0
2019,135545671,119281732,1,5,18,"M",1,,18,0
2019,135545672,119281732,2,5,18,"F",1,,18,0
2019,135545673,119281733,1,5,17,"F",2,2,17,0
2019,135545701,119281757,0,,,"",,,,
2019,135545767,119281812,1,5,39,"M",1,2,39,0
2019,135545769,119281814,0,,,"",,,,
2019,135545771,119281816,0,,,"",,,,
2019,135545773,119281818,1,5,18,"F",2,3,18,0
2019,135545775,119281820,1,5,20,"F",2,2,20,0
2019,135545776,119281820,2,5,29,"F",2,3,29,0
2019,135545778,119281822,0,,,"",,,,
2019,135545782,119281825,0,,,"",,,,
2019,135545787,119281830,0,,,"",,,,
2019,136113874,119774978,1,5,26,"M",1,1,26,0
2019,136113875,119774978,2,5,47,"M",0,1,47,0
2019,136540036,120116296,1,5,47,"M",1,,47,0
2019,136540038,120116298,1,5,21,"M",1,1,21,0
2019,136540052,120116311,1,5,33,"M",1,,33,0
2019,136540057,120116316,1,5,27,"M",1,2,27,0
2019,136540061,120116320,1,5,31,"M",1,2,31,0
2019,136540103,120116356,1,5,17,"M",1,,17,0
2019,136544969,120116420,1,5,30,"F",3,2,30,0
2019,136544970,120116420,2,5,23,"M",3,2,23,0
2019,136544972,120116420,4,5,25,"M",3,2,25,0
2019,136544971,120116420,3,5,28,"M",3,2,28,0
2019,138215139,121589791,1,5,32,"M",1,3,32,0
2019,136711173,120261991,0,,,"",,,,
2019,136724984,120271107,1,5,23,"M",2,,23,0
2019,139921420,123009885,1,4,,"U",0,,,
2019,136751879,120312683,2,5,16,"F",2,,16,17
2019,136751878,120312683,1,5,14,"F",2,,14,15
2019,136752274,120312983,0,,,"",,,,
2019,136752279,120312988,0,,,"",,,,
2019,139921451,123009911,0,,,"",,,,
2019,136752362,120313056,1,5,55,"M",1,2,55,0
2019,136752366,120313060,1,5,57,"M",1,,57,0
2019,136752368,120313062,1,5,24,"M",1,,24,0
2019,136752371,120313065,1,5,58,"M",1,2,58,0
2019,136752411,120313096,1,4,,"U",0,3,,
2019,136752429,120313108,1,5,51,"M",1,2,51,0
2019,136752432,120313111,1,5,31,"F",0,3,31,0
2019,136752522,120313195,0,,,"",,,,
2019,139921452,123009912,0,,,"",,,,
2019,139921453,123009913,0,,,"",,,,
2019,136897465,120437779,1,5,22,"F",2,2,22,0
2019,136897548,120437855,1,5,67,"M",1,2,67,0
2019,136897573,120437877,1,5,24,"M",2,2,24,0
2019,136885150,120426379,2,5,38,"M",1,1,38,0
2019,136885151,120426379,3,5,26,"M",1,2,26,0
2019,136885149,120426379,1,5,36,"F",1,2,36,0
2019,137575049,121021167,2,5,16,"M",2,,16,0
2019,137575048,121021167,1,4,,"U",0,,,
2019,137575050,121021168,1,4,,"U",0,,,
2019,137575052,121021170,1,5,15,"M",0,2,15,0
2019,137575076,121021185,1,4,,"U",0,,,
2019,139540033,122722880,1,5,43,"M",1,2,43,0
2019,139540036,122722883,1,5,15,"M",2,2,15,0
2019,136288312,119912372,1,5,28,"M",0,,28,0
2019,136288321,119912379,0,,,"",,,,
2019,136125611,119786362,1,5,36,"M",1,1,36,0
2019,136125614,119786365,1,5,23,"M",1,2,23,0
2019,136195000,119833867,1,5,25,"M",0,,22,29
2019,136195057,119833899,1,4,,"U",0,,,
2019,136195086,119833922,1,5,58,"M",1,2,58,0
2019,136253806,119884571,1,5,31,"M",0,2,31,0
2019,138060117,121440807,1,4,,"U",0,,,
2019,136710082,120256131,0,,,"",,,,
2019,136545015,120116456,0,,,"",,,,
2019,136545017,120116458,0,,,"",,,,
2019,136545051,120116492,1,5,33,"F",1,2,33,0
2019,136545052,120116493,1,5,27,"F",1,2,27,0
2019,136545058,120116499,1,5,59,"M",2,2,59,0
2019,136545061,120116502,1,5,34,"M",2,3,34,0
2019,136545062,120116503,0,,,"",,,,
2019,136545080,120116515,1,5,16,"M",2,,16,17
2019,136545094,120116522,1,5,29,"M",2,,29,0
2019,136751858,120312665,1,5,16,"M",1,,16,17
2019,136545102,120116526,1,4,,"M",2,,,
2019,136545148,120116560,0,,,"",,,,
2019,136545218,120116614,0,,,"",,,,
2019,136545222,120116617,1,5,35,"F",0,3,35,0
2019,136545316,120116694,1,5,38,"M",1,2,38,0
2019,136545317,120116695,1,5,18,"M",2,2,18,0
2019,136545364,120116726,1,5,30,"M",2,,30,0
2019,136545365,120116726,2,4,,"M",2,,,
2019,136545369,120116729,1,5,31,"M",3,,31,0
2019,138598504,121929270,1,5,19,"M",2,,19,0
2019,138598506,121929271,2,5,28,"F",1,2,28,0
2019,138598505,121929271,1,5,29,"F",1,2,29,0
2019,136545597,120116903,1,5,23,"M",2,,23,0
2019,136694969,120241101,1,5,15,"M",1,1,15,0
2019,136695059,120241175,1,5,14,"F",1,,14,0
2019,136695062,120241178,1,5,29,"M",1,1,29,0
2019,136695114,120241219,1,5,39,"M",1,,39,0
2019,136897834,120438103,1,5,19,"F",1,2,19,0
2019,136897603,120437902,1,5,22,"M",1,2,22,0
2019,136395535,119979834,1,5,21,"M",1,2,21,0
2019,136395536,119979835,1,5,24,"M",1,2,24,0
2019,136395548,119979846,1,5,28,"F",1,3,28,0
2019,136395549,119979847,1,5,34,"M",2,3,34,0
2019,136395551,119979849,1,5,16,"F",2,2,16,0
2019,139330362,122551412,0,,,"",,,,
2019,139330545,122551567,1,5,55,"M",2,2,55,0
2019,139330548,122551570,0,,,"",,,,
2019,139330549,122551571,1,5,50,"M",2,2,50,0
2019,139330552,122551574,1,5,35,"M",0,2,35,0
2019,139330553,122551575,1,5,32,"M",2,2,32,0
2019,139330555,122551577,1,5,37,"M",2,2,37,0
2019,139330556,122551578,1,5,53,"M",2,2,53,0
2019,139330558,122551580,1,5,54,"M",2,2,54,0
2019,139330559,122551581,1,5,35,"M",2,2,35,0
2019,139330563,122551584,1,5,35,"M",2,2,35,0
2019,139330564,122551585,1,5,36,"F",0,2,36,0
2019,139330565,122551585,2,5,36,"F",1,,36,0
2019,135155276,118950999,1,5,28,"M",1,1,28,0
2019,135155279,118951002,1,5,42,"F",3,2,42,0
2019,139330670,122551667,1,4,,"U",0,,,
2019,135223286,119025512,0,,,"",,,,
2019,135223290,119025515,1,5,30,"M",1,2,30,0
2019,136399384,120003339,1,5,27,"F",3,2,27,0
2019,136521988,120101143,1,5,21,"M",1,2,21,0
2019,138543684,121892632,1,5,37,"M",1,2,37,0
2019,138543685,121892632,2,5,38,"F",4,2,38,0
2019,138582225,121910212,1,5,17,"M",1,2,17,0
2019,138582226,121910212,2,5,16,"M",1,1,16,0
2019,138582227,121910212,3,5,16,"M",1,2,16,0
2019,138582228,121910213,0,,,"",,,,
2019,138582229,121910214,1,5,25,"M",1,2,25,0
2019,138582237,121910220,0,,,"",,,,
2019,138601502,121934002,1,5,24,"M",1,1,24,0
2019,138601503,121934003,1,5,24,"M",1,1,24,0
2019,138601618,121934078,0,,,"",,,,
2019,138601789,121934218,1,5,33,"M",1,,33,0
2019,138601793,121934220,1,4,,"M",2,,,
2019,138619879,121961284,1,4,,"U",0,,,
2019,138675288,121985133,1,5,38,"M",1,2,38,0
2019,138675289,121985134,1,5,67,"F",1,,67,0
2019,138675493,121985301,1,5,30,"F",2,2,30,0
2019,137491907,120950767,1,5,60,"F",0,3,60,0
2019,138543507,121892479,1,4,,"U",0,,,
2019,138543534,121892501,1,5,22,"M",2,,22,0
2019,138564199,121907520,1,5,37,"M",2,3,37,0
2019,138564201,121907522,1,5,31,"F",1,,31,0
2019,138564406,121907681,0,,,"",,,,
2019,139399676,122606013,1,5,56,"M",2,2,56,0
2019,139399691,122606024,1,5,26,"M",2,2,26,0
2019,139399692,122606024,2,5,24,"F",1,,24,0
2019,138235328,121613419,1,5,55,"M",2,2,55,0
2019,138235329,121613419,2,5,58,"M",2,2,58,0
2019,138235332,121613422,1,5,22,"F",1,,22,0
2019,138015252,121408938,1,5,35,"M",0,3,35,0
2019,138015342,121409016,1,5,15,"M",0,3,15,0
2019,138019985,121409116,2,5,33,"F",3,,33,0
2019,138019986,121409116,3,5,44,"M",2,,44,0
2019,138019984,121409116,1,5,47,"M",2,,47,0
2019,138543515,121892484,0,,,"",,,,
2019,138543557,121892523,1,5,32,"F",2,,32,0
2019,134106296,118054987,1,5,23,"M",2,3,23,0
2019,135219788,119019202,0,,,"",,,,
2019,133489391,117470681,1,4,,"U",0,,,
2019,133489405,117470693,0,,,"",,,,
2019,133489410,117470698,0,,,"",,,,
2019,133489412,117470700,1,5,22,"M",0,3,22,0
2019,133489413,117470701,0,,,"",,,,
2019,133489414,117470702,0,,,"",,,,
2019,133489415,117470703,0,,,"",,,,
2019,133489619,117470857,1,4,,"U",0,,,
2019,133489636,117470867,1,5,50,"M",2,,50,0
2019,133489637,117470868,1,5,47,"F",2,,47,0
2019,133660117,117651233,2,4,,"M",2,,,
2019,133660116,117651233,1,5,25,"M",2,,22,29
2019,133489678,117470898,1,5,25,"M",2,2,25,0
2019,133489704,117470921,0,,,"",,,,
2019,133489711,117470927,0,,,"",,,,
2019,133489835,117471028,0,,,"",,,,
2019,133500137,117486289,1,4,,"U",0,,,
2019,133500138,117486290,1,4,,"U",0,,,
2019,135219810,119019218,1,5,23,"M",2,3,23,0
2019,133489789,117470986,1,4,,"U",0,,,
2019,133489836,117471029,0,,,"",,,,
2019,133489850,117471042,0,,,"",,,,
2019,133489851,117471043,0,,,"",,,,
2019,133489900,117471085,0,,,"",,,,
2019,133489935,117486116,1,5,27,"M",1,2,27,0
2019,133489957,117486138,0,,,"",,,,
2019,133499972,117486152,0,,,"",,,,
2019,133499974,117486153,2,5,14,"F",2,2,14,0
2019,133499973,117486153,1,5,14,"F",2,2,14,0
2019,135219814,119019220,1,5,25,"F",1,,25,0
2019,133499981,117486160,0,,,"",,,,
2019,133499983,117486162,0,,,"",,,,
2019,133499985,117486164,1,5,33,"M",4,3,33,0
2019,133499990,117486169,0,,,"",,,,
2019,133499996,117486175,1,5,16,"M",2,2,16,0
2019,133499997,117486176,1,5,55,"F",1,3,55,0
2019,133499998,117486177,1,5,33,"F",0,3,33,0
2019,133500002,117486180,0,,,"",,,,
2019,133500045,117486219,1,5,21,"M",2,2,17,25
2019,133500046,117486219,2,5,62,"F",2,2,55,70
2019,133500070,117486240,0,,,"",,,,
2019,133500071,117486241,0,,,"",,,,
2019,133500073,117486243,1,5,36,"M",0,,36,0
2019,133500106,117486268,1,4,,"U",0,3,,
2019,133500158,117486302,1,5,29,"F",2,,29,0
2019,133660184,117651269,1,5,34,"M",2,2,34,0
2019,140404571,123423050,1,5,24,"M",2,,24,0
2019,140404572,123423050,2,5,18,"F",2,,18,0
2019,133501280,117487316,1,4,,"U",0,,,
2019,140404573,123423050,3,5,18,"M",2,,18,0
2019,133500238,117486351,0,,,"",,,,
2019,140404575,123423050,5,5,16,"F",2,,16,0
2019,140404574,123423050,4,5,18,"M",2,,18,0
2019,133501189,117487245,1,5,65,"F",0,,65,0
2019,133501444,117487436,1,5,33,"M",0,,33,0
2019,134880338,118710839,1,5,20,"M",1,1,20,0
2019,133501445,117487437,1,5,54,"M",0,,54,0
2019,133501289,117487324,1,5,26,"M",2,,26,0
2019,133502315,117488120,1,4,,"M",2,2,,
2019,133660201,117651280,2,5,51,"F",3,,51,0
2019,133501320,117487345,1,5,14,"M",2,2,14,15
2019,133501327,117487351,1,5,25,"M",4,2,25,0
2019,133501446,117487437,2,5,51,"F",0,,51,0
2019,133660210,117651285,1,4,,"U",0,,,
2019,133501512,117487490,1,5,26,"M",1,2,26,0
2019,133501677,117487609,0,,,"",,,,
2019,133501692,117487622,2,5,38,"M",1,1,38,0
2019,133501661,117487597,1,4,,"U",0,,,
2019,133501605,117487559,1,4,,"U",0,,,
2019,133660278,117651341,1,4,,"U",0,,,
2019,133501693,117487622,3,5,28,"F",3,,28,0
2019,133501691,117487622,1,4,,"U",0,,,
2019,134880378,118710867,1,5,48,"M",1,,48,0
2019,134880386,118710875,1,5,22,"M",2,,22,0
2019,134880403,118710888,1,5,58,"M",2,,58,0
2019,133501800,117487689,1,4,,"U",0,,,
2019,133660301,117651359,1,5,17,"M",1,2,17,0
2019,133501842,117487728,1,4,,"M",0,,,
2019,133501876,117487760,1,4,,"U",0,,,
2019,133501922,117487794,1,4,,"U",0,,,
2019,133501923,117487795,1,4,,"U",0,,,
2019,133501940,117487808,1,5,19,"M",2,2,19,0
2019,135219849,119019248,1,4,,"U",0,,,
2019,133502002,117487853,1,4,,"U",0,,,
2019,133502005,117487855,1,4,,"U",0,,,
2019,133502314,117488119,1,4,,"M",1,,,
2019,133548118,117527007,1,5,15,"M",1,2,15,0
2019,133548130,117527016,1,5,39,"M",2,2,30,49
2019,133687486,117681942,1,5,39,"M",1,2,39,0
2019,133644213,117631740,0,,,"",,,,
2019,133644221,117631745,0,,,"",,,,
2019,133644008,117631585,1,5,11,"M",0,3,11,0
2019,133687530,117681971,1,5,31,"F",2,2,31,0
2019,133644006,117631584,1,5,18,"F",1,2,18,0
2019,133644007,117631584,2,5,17,"F",1,2,17,0
2019,133644015,117631590,1,4,,"U",0,,,
2019,133644024,117631599,1,5,41,"F",1,2,41,0
2019,133644050,117631620,1,4,,"U",0,3,,
2019,133644051,117631621,1,5,60,"M",1,3,60,0
2019,133644052,117631622,1,4,,"U",0,3,,
2019,136393324,119991474,1,5,18,"M",2,,18,0
2019,133644056,117631624,2,5,20,"F",2,3,20,0
2019,133644055,117631624,1,4,,"U",0,,,
2019,136393328,119991478,1,4,,"F",2,,,
2019,136393337,119991485,1,5,41,"M",3,,41,0
2019,133687545,117681982,1,4,,"U",0,,,
2019,133687546,117681983,1,4,,"U",0,,,
2019,133687547,117681984,1,4,,"U",0,,,
2019,136393341,119991489,1,4,,"F",1,,,
2019,136393349,119991492,1,4,,"U",0,,,
2019,133644072,117631634,1,5,26,"M",1,,26,0
2019,133644073,117631635,1,5,29,"M",1,2,29,0
2019,133644074,117631636,1,5,36,"M",0,3,36,0
2019,133644260,117631782,1,5,25,"F",0,,25,0
2019,136393355,119991496,1,4,,"M",2,,,
2019,136393356,119991496,2,4,,"U",0,,,
2019,136393359,119991499,1,5,55,"M",1,,55,0
2019,136393363,119991502,1,4,,"M",2,,,
2019,133644107,117631658,1,5,18,"M",2,,18,0
2019,133644296,117631809,1,5,40,"M",1,2,40,0
2019,133644134,117631673,1,4,,"U",0,,,
2019,133644135,117631674,1,4,,"U",0,,,
2019,133644136,117631675,1,4,,"U",0,,,
2019,133644137,117631676,1,4,,"U",0,,,
2019,133644139,117631678,1,4,,"U",0,,,
2019,133644143,117631682,1,5,30,"M",1,3,30,0
2019,133644146,117631685,1,5,10,"M",2,,10,0
2019,133644147,117631686,1,5,44,"F",1,,44,0
2019,133644151,117631690,1,5,18,"F",1,2,18,0
2019,136393435,119991560,0,,,"",,,,
2019,136393436,119991561,1,4,,"U",0,,,
2019,136393437,119991562,1,4,,"U",0,,,
2019,133644170,117631707,1,5,25,"M",0,3,25,0
2019,133644171,117631708,1,4,,"U",0,,,
2019,136393439,119991564,1,5,18,"M",2,3,18,0
2019,136393441,119991566,1,4,,"U",0,,,
2019,136393442,119991567,1,4,,"U",0,,,
2019,133644197,117631727,0,,,"",,,,
2019,133644198,117631728,1,5,25,"F",3,2,25,0
2019,133644199,117631729,0,,,"",,,,
2019,133644200,117631730,1,5,22,"M",3,2,22,0
2019,133644201,117631731,0,,,"",,,,
2019,133644202,117631732,1,5,21,"M",3,2,21,0
2019,136393456,119991578,1,4,,"U",0,,,
2019,136393458,119991580,1,5,38,"F",3,2,38,0
2019,133644212,117631739,0,,,"",,,,
2019,133644236,117631759,1,5,52,"M",0,3,52,0
2019,136393459,119991580,2,5,27,"M",2,2,27,0
2019,133644258,117631781,1,5,25,"F",0,,25,0
2019,133644259,117631781,2,5,22,"M",0,,22,0
2019,136393462,119991583,1,5,27,"M",0,,27,0
2019,133644280,117631796,1,4,,"U",0,,,
2019,133644290,117631804,1,5,56,"M",1,,56,0
2019,133644292,117631806,0,,,"",,,,
2019,133644295,117631808,2,5,19,"M",1,2,19,0
2019,133644294,117631808,1,5,16,"M",1,2,16,0
2019,133644310,117631822,1,5,46,"F",0,,46,0
2019,133486539,117468175,1,4,,"U",0,,,
2019,133486800,117468388,1,4,,"U",0,3,,
2019,132895607,116930250,2,5,49,"F",2,2,49,0
2019,132895606,116930250,1,5,22,"F",2,2,22,0
2019,133660310,117651368,1,4,,"U",0,,,
2019,133644252,117631775,1,5,46,"M",0,3,46,0
2019,133659986,117651118,1,5,36,"M",2,,36,0
2019,133659993,117651124,1,5,47,"M",2,2,47,0
2019,133660009,117651140,1,5,27,"M",1,2,27,0
2019,133660022,117651153,1,5,26,"F",2,,26,0
2019,133660064,117651192,1,5,18,"M",0,,18,0
2019,133660163,117651255,1,5,38,"M",1,2,38,0
2019,133660178,117651263,1,5,32,"M",1,2,32,0
2019,133660179,117651264,1,4,,"M",1,,,
2019,133660213,117651288,1,4,,"U",0,,,
2019,133660214,117651289,1,4,,"F",0,,,
2019,133660217,117651289,4,4,,"M",0,,,
2019,133660216,117651289,3,4,,"M",0,,,
2019,133660215,117651289,2,4,,"F",2,,,
2019,133660220,117651292,1,5,24,"M",2,,24,0
2019,133448245,117441666,1,4,,"F",2,,,
2019,129646151,114410077,1,4,,"U",0,,,
2019,132354978,116461107,1,4,,"M",1,1,,
2019,129234371,114056569,0,,,"",,,,
2019,129234378,114056576,1,4,,"U",0,,,
2019,129234384,114056582,1,4,,"U",0,,,
2019,133687489,117681945,1,5,17,"M",1,2,17,0
2019,133687496,117681951,1,4,,"U",0,,,
2019,133687499,117681953,1,5,33,"M",3,,33,0
2019,133687500,117681953,2,5,46,"F",3,,46,0
2019,133687501,117681954,1,5,15,"F",1,2,15,0
2019,133687514,117681964,1,4,,"U",0,,,
2019,133687541,117681978,1,5,11,"M",1,2,11,0
2019,133687542,117681979,1,4,,"U",0,,,
2019,133687543,117681980,1,5,46,"M",0,,46,0
2019,133687544,117681981,1,5,37,"M",2,2,37,0
2019,133687549,117681986,1,4,,"M",2,,,
2019,133489674,117470894,1,4,,"M",2,,,
2019,133565794,117566200,1,5,57,"M",1,,57,0
2019,132893128,116928107,0,,,"",,,,
2019,133548430,117527272,1,4,,"U",0,,,
2019,133548395,117527242,1,4,,"U",0,,,
2019,133548396,117527243,1,4,,"U",0,3,,
2019,133548431,117527273,1,4,,"U",0,,,
2019,133548464,117527300,1,5,45,"F",2,2,45,0
2019,133548465,117527301,1,5,18,"F",2,2,18,0
2019,133548467,117527301,3,5,19,"F",2,2,19,0
2019,133548466,117527301,2,5,32,"F",1,2,32,0
2019,133548471,117527304,2,5,56,"F",1,2,56,0
2019,133548470,117527304,1,5,32,"F",1,2,32,0
2019,133548480,117527313,1,4,,"U",0,3,,
2019,133548495,117527322,2,5,32,"M",0,3,32,0
2019,133548494,117527322,1,5,37,"M",0,2,37,0
2019,133548496,117527323,1,4,,"U",0,,,
2019,133548499,117527326,1,4,,"U",0,,,
2019,133988392,117952468,0,,,"",,,,
2019,133549973,117531105,1,5,26,"M",0,3,26,0
2019,133549974,117531106,0,,,"",,,,
2019,133549975,117531107,0,,,"",,,,
2019,133644312,117631824,1,5,37,"M",2,,37,0
2019,139951013,123026868,1,5,39,"F",1,,39,0
2019,139951038,123026891,1,5,21,"M",2,,21,0
2019,139951017,123026872,1,5,39,"M",0,,30,49
2019,139951015,123026870,1,5,33,"M",2,,33,0
2019,133644322,117631832,2,5,28,"F",3,3,28,0
2019,133644321,117631832,1,5,36,"M",0,3,36,0
2019,133644323,117631833,1,5,27,"M",1,2,27,0
2019,133644324,117631833,2,5,35,"M",1,2,35,0
2019,133644325,117631834,1,5,24,"F",1,2,24,0
2019,133644328,117631837,1,5,29,"M",2,,29,0
2019,133644335,117631844,1,5,25,"M",2,2,25,0
2019,133644336,117631845,1,5,29,"M",1,,29,0
2019,133644352,117631859,1,5,29,"F",2,2,29,0
2019,133644361,117631866,1,5,29,"M",2,,29,0
2019,133644367,117631872,1,5,26,"M",2,2,26,0
2019,133644368,117631873,1,5,28,"F",2,,28,0
2019,139951020,123026875,1,5,26,"M",1,,26,0
2019,133644375,117631880,1,5,34,"M",2,,34,0
2019,133644376,117631881,1,5,54,"M",2,2,54,0
2019,133644385,117631888,1,5,32,"M",2,,32,0
2019,133644386,117631889,1,5,26,"M",1,,26,0
2019,133644387,117631890,1,5,42,"M",2,,42,0
