"DATA_YEAR","OFFENSE_ID","INCIDENT_ID","OFFENSE_TYPE_ID","ATTEMPT_COMPLETE_FLAG","LOCATION_ID","NUM_PREMISES_ENTERED","METHOD_ENTRY_CODE"
2019,145126879,119783856,2,"C",8,,""
2019,145131195,119783970,21,"C",19,,""
2019,145131197,119783972,56,"C",41,,""
2019,145131214,119783985,27,"C",13,,""
2019,145131219,119783989,51,"C",25,,""
2019,145131231,119783997,23,"C",24,,""
2019,145185161,119827642,27,"C",20,,""
2019,145131332,119784080,63,"C",25,,""
2019,145131335,119784082,49,"C",22,,"F"
2019,145131334,119784082,5,"C",22,,""
2019,145131336,119784083,16,"C",17,,""
2019,145131382,119784119,16,"C",20,,""
2019,145131428,119784162,51,"C",13,,""
2019,145131709,119784409,49,"C",20,,"F"
2019,145185082,119827573,28,"C",20,,""
2019,145185160,119827641,39,"C",13,,""
2019,145185166,119827647,49,"C",19,19,"F"
2019,145262369,119891816,14,"C",13,,""
2019,145262391,119891837,8,"C",20,,""
2019,145185081,119827572,16,"C",13,,""
2019,145185089,119827577,39,"C",13,,""
2019,145262390,119891837,36,"C",20,,""
2019,145185215,119827693,16,"C",13,,""
2019,145185271,119827744,40,"C",13,,""
2019,145092221,119762158,44,"C",5,,""
2019,145092220,119762158,21,"C",5,,""
2019,145092652,119766300,49,"C",20,,"N"
2019,145131554,119784275,21,"C",18,,""
2019,145131553,119784275,7,"C",18,,""
2019,145291248,119905654,23,"C",5,,""
2019,145291249,119905654,5,"C",5,,""
2019,146468452,120950761,49,"C",18,,"F"
2019,146468459,120950768,63,"C",25,,""
2019,146468466,120950775,27,"C",20,,""
2019,146468467,120950775,39,"C",20,,""
2019,146468472,120950779,51,"C",20,,""
2019,146468278,120950608,36,"C",3,,""
2019,145131189,119783964,27,"C",20,,""
2019,145131190,119783965,23,"C",43,,""
2019,145262814,119892206,49,"C",20,,"N"
2019,145185289,119827762,49,"C",20,,"F"
2019,145262319,119891769,45,"C",20,,""
2019,145262320,119891770,5,"C",13,,""
2019,147028220,121426072,23,"C",8,,""
2019,145385317,119991411,51,"C",3,,""
2019,145262527,119891956,21,"C",13,,""
2019,145262529,119891958,41,"C",21,,""
2019,145262532,119891961,51,"C",20,,""
2019,145262541,119891970,49,"C",24,,"F"
2019,145262549,119891975,21,"C",25,,""
2019,145262609,119892030,45,"C",20,,""
2019,145262611,119892032,45,"C",25,,""
2019,145262612,119892033,45,"C",11,,""
2019,145262617,119892035,5,"C",20,,""
2019,145262618,119892036,14,"C",21,,""
2019,145262620,119892038,45,"C",8,,""
2019,145262627,119892045,39,"C",13,,""
2019,145385315,119991410,45,"C",23,,""
2019,145385316,119991410,2,"C",23,,""
2019,145367097,119974200,16,"C",13,,""
2019,145291179,119905596,11,"C",5,,""
2019,145385318,119991412,44,"C",20,,""
2019,145301198,119905712,56,"C",41,,""
2019,146852333,121288986,27,"C",20,,""
2019,145998495,120525059,23,"C",8,,""
2019,145998574,120525129,27,"C",20,,""
2019,145998639,120525178,16,"C",13,,""
2019,145998638,120525178,39,"C",13,,""
2019,146469370,120956553,45,"C",20,,""
2019,146469375,120956557,51,"C",13,,""
2019,146469381,120956561,16,"C",13,,""
2019,146469380,120956561,39,"C",13,,""
2019,146469383,120956563,49,"C",20,,"F"
2019,146469384,120956563,44,"C",20,,""
2019,146469388,120956567,27,"C",20,,""
2019,146271227,120728785,23,"C",24,,""
2019,146225145,120728584,36,"C",25,,""
2019,145385328,119991420,45,"C",20,,""
2019,145385335,119991426,2,"C",8,,""
2019,145385522,119991600,49,"C",20,,"N"
2019,145385584,119991658,23,"C",12,,""
2019,145385588,119991662,18,"C",13,,""
2019,145385589,119991663,23,"C",24,,""
2019,145385630,119991702,5,"C",18,,""
2019,145385631,119991703,23,"C",12,,""
2019,145447243,120035110,49,"C",12,,"F"
2019,145447247,120035114,45,"C",12,,""
2019,145447493,120041207,62,"C",8,,""
2019,145447681,120041377,11,"C",2,,""
2019,144931708,119602930,23,"C",24,,""
2019,145447483,120041198,47,"C",4,,""
2019,145447593,120041300,7,"C",13,,""
2019,146224989,120728443,36,"C",20,,""
2019,146225169,120728605,35,"C",25,,""
2019,146225170,120728606,44,"C",20,,""
2019,146287030,120798062,14,"C",13,,""
2019,146287044,120798076,36,"C",16,,""
2019,146287058,120798090,56,"C",41,,""
2019,146877939,121307679,49,"C",3,,"N"
2019,146877947,121307686,27,"C",41,,""
2019,147324283,121692831,49,"C",5,,"N"
2019,147324300,121692846,49,"A",18,,"N"
2019,147324476,121693000,45,"C",2,,""
2019,145623556,120199104,23,"C",12,,""
2019,145623557,120199105,23,"C",8,,""
2019,145131269,119784028,16,"C",13,,""
2019,144405975,119148336,45,"C",20,,""
2019,144411287,119148612,16,"C",21,,""
2019,146912798,121339636,36,"C",20,,""
2019,146912900,121339726,32,"C",13,,""
2019,146912901,121339727,16,"C",20,,""
2019,146912903,121339729,40,"C",20,,""
2019,146578512,121042354,14,"C",13,,""
2019,146578701,121042522,49,"C",20,,"N"
2019,146578705,121042525,27,"C",13,,""
2019,146578706,121042526,27,"C",20,,""
2019,144931811,119603021,49,"C",20,,"N"
2019,145371543,119974103,16,"C",20,,""
2019,145367098,119974201,16,"C",18,,""
2019,145301220,119905729,5,"C",8,,""
2019,145301264,119905769,2,"C",8,,""
2019,145385480,119991561,49,"C",20,,"F"
2019,145385481,119991562,14,"C",13,,""
2019,145301208,119905721,16,"C",13,,""
2019,145301207,119905721,39,"C",13,,""
2019,145447257,120035124,49,"C",5,,"N"
2019,145301214,119905726,16,"C",24,,""
2019,145301239,119905747,23,"C",8,,""
2019,145447255,120035122,14,"C",18,,""
2019,146878021,121307754,27,"C",25,,""
2019,144281254,119031165,11,"C",2,,""
2019,144281264,119031173,5,"C",20,,""
2019,144281267,119031176,14,"C",18,,""
2019,144281289,119031190,44,"C",13,,""
2019,144281319,119031214,35,"C",46,,""
2019,144281323,119031217,21,"C",13,,""
2019,144281330,119031224,41,"C",47,,""
2019,144281332,119031226,14,"C",18,,""
2019,144281506,119031374,23,"C",12,,""
2019,144281511,119031378,5,"C",13,,""
2019,144281825,119031643,44,"C",15,,""
2019,144281830,119031647,11,"C",7,,""
2019,144281829,119031647,45,"C",42,,""
2019,144281834,119031651,5,"C",20,,""
2019,144281838,119031655,5,"C",20,,""
2019,144281839,119031655,47,"C",20,,""
2019,144281843,119031659,5,"C",20,,""
2019,144281944,119031748,23,"C",8,,""
2019,144281949,119031752,5,"C",18,,""
2019,144281948,119031752,7,"C",18,,""
2019,144281953,119031755,23,"C",8,,""
2019,144281952,119031755,46,"C",11,,""
2019,144281956,119031758,5,"C",18,,""
2019,144281957,119031758,40,"C",18,,""
2019,144281960,119031761,14,"C",25,,""
2019,144281964,119031765,23,"C",8,,""
2019,144281966,119031767,23,"C",8,,""
2019,144281970,119031770,51,"C",20,,""
2019,144281973,119031773,16,"C",13,,""
2019,144281977,119031777,49,"C",20,,"N"
2019,144281979,119031779,47,"C",14,,""
2019,144281982,119031782,47,"C",20,,""
2019,145092572,119766231,14,"C",13,,""
2019,146469502,120956661,36,"C",20,,""
2019,145421570,120010872,23,"C",8,,""
2019,146578522,121042363,47,"C",20,,""
2019,146578578,121042416,51,"C",17,,""
2019,146578585,121042422,51,"C",20,,""
2019,146578596,121042432,51,"C",41,,""
2019,146578655,121042487,5,"C",13,,""
2019,146578656,121042488,27,"C",20,,""
2019,144323386,119069794,23,"C",7,,""
2019,144323389,119069797,23,"C",43,,""
2019,144323392,119069800,45,"C",41,,""
2019,146795599,121238202,49,"A",20,,"F"
2019,146795601,121238204,49,"C",18,,"N"
2019,146795600,121238203,14,"C",13,,""
2019,144931994,119603179,23,"C",8,,""
2019,144932082,119603251,56,"C",25,,""
2019,144932155,119603317,21,"C",13,,""
2019,144932157,119603319,47,"C",40,,""
2019,144932187,119603349,44,"C",41,,""
2019,144932228,119603388,49,"C",20,,"N"
2019,144932284,119603433,45,"C",20,,""
2019,144932285,119603434,45,"C",20,,""
2019,148866123,123038734,47,"C",20,,""
2019,148866134,123038741,36,"C",13,,""
2019,147028231,121426082,39,"C",13,,""
2019,148866429,123038997,51,"C",20,,""
2019,148866441,123039009,40,"C",13,,""
2019,148866442,123039009,16,"C",13,,""
2019,148866443,123039010,40,"C",13,,""
2019,148866444,123039011,27,"C",20,,""
2019,147028155,121426020,14,"C",25,,""
2019,144281256,119031167,49,"C",5,,"F"
2019,144281262,119031171,5,"C",20,,""
2019,144281287,119031188,27,"C",13,,""
2019,144281337,119031231,28,"C",13,,""
2019,144281342,119031235,51,"C",20,,""
2019,144281346,119031239,11,"C",7,,""
2019,144281350,119031243,16,"C",13,,""
2019,144281359,119031252,49,"C",20,,"F"
2019,144281363,119031256,21,"C",13,,""
2019,144281371,119031263,45,"C",20,,""
2019,144281375,119031267,45,"C",3,,""
2019,144281385,119031277,11,"C",12,,""
2019,144281392,119031281,41,"C",7,,""
2019,144281399,119031287,49,"C",23,,"F"
2019,144281406,119031292,5,"C",5,,""
2019,144281405,119031292,45,"C",5,,""
2019,144281479,119031350,21,"C",20,,""
2019,144281480,119031350,14,"C",20,,""
2019,144281483,119031353,5,"C",20,,""
2019,144281484,119031353,39,"C",20,,""
2019,144281925,119031733,41,"C",20,,""
2019,144281929,119031736,7,"C",18,,""
2019,144281937,119031743,5,"C",18,,""
2019,144281938,119031743,14,"C",18,,""
2019,144281994,119031792,63,"C",20,,""
2019,144281993,119031792,41,"C",20,,""
2019,144281999,119031795,45,"C",20,,""
2019,144282010,119031803,49,"C",19,1,"F"
2019,144282017,119031808,16,"C",13,,""
2019,144282016,119031808,28,"C",13,,""
2019,144282022,119031812,47,"C",20,,""
2019,144282021,119031812,5,"C",20,,""
2019,145913639,120442512,40,"C",38,,""
2019,145913640,120442513,40,"C",38,,""
2019,144290280,119039269,49,"C",20,,"N"
2019,144290284,119039273,47,"C",20,,""
2019,144290293,119039279,47,"C",21,,""
2019,145621653,120197520,46,"C",13,,""
2019,145621680,120197542,51,"C",46,,""
2019,145621679,120197542,44,"C",46,,""
2019,137888246,112842055,2,"C",20,,""
2019,137891686,112836067,5,"C",38,,""
2019,137888257,112842059,8,"C",20,,""
2019,137888259,112842065,2,"C",25,,""
2019,137888276,112842073,2,"C",20,,""
2019,137885475,112846105,23,"C",8,,""
2019,137891749,112846128,44,"C",20,,""
2019,137885495,112846132,45,"C",20,,""
2019,137888315,112842108,49,"C",20,,"F"
2019,137888316,112842108,45,"C",20,,""
2019,137888328,112842116,5,"C",13,,""
2019,137888330,112842120,14,"C",14,,""
2019,137891831,112846190,44,"C",47,,""
2019,137885568,112842146,16,"C",20,,""
2019,137885575,112842153,51,"C",20,,""
2019,137888387,112846225,45,"C",20,,""
2019,137891884,112846239,45,"C",13,,""
2019,137888405,112842167,35,"C",13,,""
2019,137888403,112842167,16,"C",13,,""
2019,137888439,112842196,2,"C",21,,""
2019,137891973,112846314,2,"C",20,,""
2019,137891977,112842210,45,"C",20,,""
2019,137885652,112842215,49,"C",20,,"N"
2019,137885659,112842222,56,"C",20,,""
2019,137891993,112842223,41,"C",8,,""
2019,137888460,112842227,5,"C",18,,""
2019,137888459,112842227,7,"C",18,,""
2019,137892033,112846366,2,"C",46,,""
2019,137892044,112842263,16,"C",20,,""
2019,137888528,112839813,23,"C",8,,""
2019,137892079,112842293,45,"C",25,,""
2019,137888542,112846416,23,"C",23,,""
2019,137892097,112846421,16,"C",3,,""
2019,137888552,112842313,49,"C",19,1,"F"
2019,137885753,112839838,45,"C",21,,""
2019,137888565,112842322,51,"C",20,,""
2019,137892118,112842324,46,"C",46,,""
2019,137888571,112842327,5,"C",8,,""
2019,137888570,112842327,49,"C",3,,"F"
2019,137888575,112842333,49,"C",20,,"N"
2019,137892141,112846452,23,"C",43,,""
2019,137888591,112842351,51,"C",20,,""
2019,137892153,112846465,51,"C",20,,""
2019,137885796,112842364,49,"C",20,,"F"
2019,137888603,112842368,27,"C",46,,""
2019,137892175,112839888,5,"C",25,,""
2019,137892177,112842375,16,"C",13,,""
2019,137888623,112842382,11,"C",13,,""
2019,137888635,112842384,2,"C",5,,""
2019,137888646,112842391,41,"C",7,,""
2019,137892199,112842396,45,"C",24,,""
2019,137892206,112846513,51,"C",20,,""
2019,137892207,112846513,5,"C",20,,""
2019,137892218,112846521,62,"C",10,,""
2019,137885824,112846521,39,"C",10,,""
2019,137888659,112842403,40,"C",2,,""
2019,137892234,112839920,16,"C",14,,""
2019,137885834,112839922,21,"C",5,,""
2019,137885835,112839922,14,"C",5,,""
2019,137892243,112846547,16,"C",25,,""
2019,137888668,112846556,5,"C",20,,""
2019,137888669,112839926,45,"C",20,,""
2019,137892262,112842419,16,"C",13,,""
2019,137888696,112842435,51,"C",43,,""
2019,137875836,112836435,45,"A",20,,""
2019,137881881,112833018,11,"C",2,,""
2019,137878139,112833022,5,"C",20,,""
2019,137878146,112829945,45,"C",20,,""
2019,137881899,112833031,45,"C",20,,""
2019,142749146,117636595,51,"C",20,,""
2019,142749147,117636596,27,"C",13,,""
2019,142749148,117636597,44,"C",20,,""
2019,137878210,112836497,56,"C",20,,""
2019,137875925,112830004,51,"C",20,,""
2019,137882040,112836569,45,"C",25,,""
2019,137875962,112836585,49,"C",20,,"F"
2019,137875980,112833157,49,"C",20,,"F"
2019,137882130,112830066,49,"C",5,,"F"
2019,137882128,112830066,5,"C",5,,""
2019,137878448,112833294,23,"C",8,,""
2019,137882880,112837281,35,"C",11,,""
2019,137882878,112837281,16,"C",11,,""
2019,137882891,112830496,5,"C",11,,""
2019,137882898,112830497,11,"C",23,,""
2019,137882916,112837318,47,"C",20,,""
2019,137879112,112837330,44,"C",20,,""
2019,137882946,112833840,16,"C",13,,""
2019,137879121,112833840,35,"C",13,,""
2019,137882955,112830545,2,"C",20,,""
2019,137879154,112830551,45,"C",18,,""
2019,137879163,112830555,23,"C",7,,""
2019,137882994,112830567,14,"C",8,,""
2019,137883018,112830580,2,"C",2,,""
2019,137886563,112833906,51,"C",13,,""
2019,137879246,112830620,23,"C",8,,""
2019,137886650,112830671,47,"A",2,,""
2019,137883180,112834007,51,"C",20,,""
2019,137883257,112837592,47,"C",20,,""
2019,137886756,112834090,39,"C",41,,""
2019,137886764,112834099,35,"C",13,,""
2019,137883308,112834099,16,"C",13,,""
2019,137883326,112834108,45,"C",5,,""
2019,137879456,112830769,16,"C",13,,""
2019,137879471,112830777,5,"C",20,,""
2019,137879494,112830792,46,"C",13,,""
2019,137886806,112830797,5,"C",13,,""
2019,137886825,112830809,51,"C",20,,""
2019,142749169,117636616,44,"C",20,,""
2019,137879551,112837745,16,"C",13,,""
2019,142749170,117636617,51,"C",20,,""
2019,137879587,112834228,51,"C",13,,""
2019,137879604,112834252,14,"C",18,,""
2019,137886893,112830863,51,"C",20,,""
2019,137886899,112834261,16,"C",3,,""
2019,137883502,112837813,5,"C",13,,""
2019,137883534,112837837,5,"C",4,,""
2019,137886945,112830903,51,"C",18,,""
2019,137886974,112834330,5,"C",8,,""
2019,137886996,112837907,16,"C",13,,""
2019,142749171,117636618,49,"C",20,,"F"
2019,137879778,112830967,47,"C",20,,""
2019,137879807,112830978,44,"C",13,,""
2019,142749172,117636618,51,"C",20,,""
2019,142749173,117636619,44,"C",20,,""
2019,137879837,112837975,21,"C",20,,""
2019,137879839,112837980,23,"C",13,,""
2019,137887055,112837980,16,"C",13,,""
2019,137887056,112837980,35,"C",13,,""
2019,137879851,112834429,35,"C",13,,""
2019,137879850,112834429,16,"C",13,,""
2019,137879866,112837995,51,"C",20,,""
2019,137879898,112831030,16,"C",13,,""
2019,137887087,112831030,35,"C",13,,""
2019,137887095,112831034,5,"C",18,,""
2019,137887109,112834495,41,"C",8,,""
2019,142749174,117636620,27,"C",13,,""
2019,137887173,112834568,7,"C",20,,""
2019,142749175,117636621,44,"C",20,,""
2019,137880077,112838147,2,"C",20,,""
2019,142749176,117636622,51,"C",20,,""
2019,142749179,117636625,51,"C",16,,""
2019,137883869,112834631,23,"C",8,,""
2019,137883873,112841154,21,"C",20,,""
2019,137887233,112841161,5,"C",20,,""
2019,137887244,112834655,39,"C",11,,""
2019,137880146,112834658,27,"C",13,,""
2019,137880158,112838207,45,"C",23,,""
2019,137887259,112841196,45,"C",21,,""
2019,137887273,112841201,5,"C",44,,""
2019,137887302,112841220,51,"C",13,,""
2019,142749180,117636626,51,"C",20,,""
2019,137887325,112841237,7,"C",18,,""
2019,137887331,112841243,45,"C",20,,""
2019,137887352,112841264,5,"C",4,,""
2019,137887353,112841264,14,"C",4,,""
2019,137887358,112841268,21,"C",13,,""
2019,137887364,112841275,23,"C",43,,""
2019,137880475,112841407,51,"C",20,,""
2019,137887505,112841411,5,"C",18,,""
2019,137887504,112841411,7,"C",4,,""
2019,137880486,112834944,21,"C",18,,""
2019,137887524,112834951,14,"C",8,,""
2019,137880512,112841446,14,"C",18,,""
2019,137887541,112841449,45,"C",20,,""
2019,137884295,112841465,51,"C",20,,""
2019,137884317,112841479,49,"C",20,,"N"
2019,137884331,112841482,23,"C",8,,""
2019,137880539,112841488,21,"C",18,,""
2019,137884357,112838609,51,"C",20,,""
2019,137887600,112841499,14,"C",20,,""
2019,137884387,112835043,47,"C",20,,""
2019,137884389,112841514,35,"C",13,,""
2019,137887619,112841516,45,"C",8,,""
2019,137887669,112841548,47,"C",21,,""
2019,137884483,112841552,16,"C",13,,""
2019,137880700,112835173,5,"C",18,,""
2019,137884533,112838754,45,"C",23,,""
2019,137880744,112835209,41,"C",2,,""
2019,137880763,112841586,21,"C",18,,""
2019,137880770,112841589,51,"C",21,,""
2019,137887728,112835254,2,"C",47,,""
2019,137880853,112838862,14,"C",5,,""
2019,137884657,112838868,45,"C",23,,""
2019,137884666,112841636,23,"C",8,,""
2019,137880869,112835320,5,"C",18,,""
2019,137880881,112835329,41,"C",21,,""
2019,137880911,112841652,47,"C",5,,""
2019,137884718,112838930,11,"C",20,,""
2019,142749182,117636628,27,"C",20,,""
2019,137887798,112835395,2,"C",25,,""
2019,137884776,112838981,5,"C",18,,""
2019,137887821,112835424,23,"C",8,,""
2019,137884778,112835424,35,"C",25,,""
2019,137887820,112835424,46,"C",8,,""
2019,137887831,112841688,41,"C",8,,""
2019,137884802,112835442,49,"C",20,,"N"
2019,137884818,112841694,14,"C",18,,""
2019,137884817,112841694,5,"C",18,,""
2019,137887880,112835576,51,"C",20,,""
2019,137891151,112839151,16,"C",20,,""
2019,137891204,112839187,45,"C",33,,""
2019,137885028,112835638,5,"C",41,,""
2019,137891226,112841763,16,"C",13,,""
2019,137887931,112841765,51,"C",15,,""
2019,137885061,112839227,45,"C",18,,""
2019,137885067,112835687,21,"C",14,,""
2019,137891276,112841780,56,"C",20,,""
2019,137891280,112841782,51,"C",20,,""
2019,137887962,112835723,23,"C",8,,""
2019,137885102,112839265,5,"C",25,,""
2019,137887976,112841805,45,"C",25,,""
2019,137885120,112841809,41,"C",7,,""
2019,137885121,112841809,13,"C",8,,""
2019,137885129,112839288,5,"C",13,,""
2019,137887990,112841821,21,"C",19,,""
2019,137891355,112841821,49,"C",19,1,"N"
2019,137891359,112841822,49,"C",18,,"N"
2019,137887998,112841832,45,"C",25,,""
2019,137888001,112841836,2,"A",20,,""
2019,137888089,112841924,14,"C",20,,""
2019,137891539,112835919,49,"C",11,,"F"
2019,142749191,117636636,29,"C",13,,""
2019,142749193,117636638,51,"C",13,,""
2019,142749201,117636646,27,"C",13,,""
2019,142749206,117636649,27,"C",13,,""
2019,142749210,117636653,36,"C",20,,""
2019,142749211,117636654,44,"C",20,,""
2019,142749217,117636657,5,"C",20,,""
2019,142749216,117636657,51,"C",20,,""
2019,142749215,117636657,44,"C",20,,""
2019,137881859,112836432,5,"C",18,,""
2019,137878119,112829933,5,"C",20,,""
2019,137878134,112836450,51,"C",20,,""
2019,137881946,112829982,44,"C",46,,""
2019,137875919,112836525,49,"A",20,,"F"
2019,137881995,112836532,47,"C",4,,""
2019,137878247,112830010,51,"C",20,,""
2019,137882129,112833211,27,"C",28,,""
2019,137878343,112833214,46,"C",13,,""
2019,137878344,112833214,35,"C",13,,""
2019,137878342,112833214,16,"C",13,,""
2019,137878454,112836704,5,"C",25,,""
2019,137876052,112836744,23,"C",8,,""
2019,137876064,112830127,47,"C",21,,""
2019,137876094,112830155,11,"C",23,,""
2019,137882346,112833374,45,"C",5,,""
2019,137878574,112830191,47,"C",20,,""
2019,137876135,112836852,27,"C",20,,""
2019,137878588,112833397,35,"C",13,,""
2019,137878587,112833397,16,"C",13,,""
2019,137882403,112830205,45,"C",20,,""
2019,137878614,112833413,49,"C",5,,"F"
2019,137882427,112830227,45,"C",23,,""
2019,137878646,112830241,14,"C",34,,""
2019,137882471,112836911,49,"C",19,1,"F"
2019,137882480,112833460,5,"C",20,,""
2019,137886197,112833481,51,"C",20,,""
2019,137882515,112833481,16,"C",20,,""
2019,137886208,112836969,14,"C",20,,""
2019,137882550,112830270,44,"C",20,,""
2019,137882563,112836988,44,"C",20,,""
2019,137878733,112830299,63,"C",24,,""
2019,137886242,112830304,5,"C",20,,""
2019,137882687,112830375,5,"C",20,,""
2019,137882695,112830378,44,"C",20,,""
2019,137878896,112830403,44,"C",12,,""
2019,137886345,112830408,5,"C",11,,""
2019,137882859,112830469,11,"C",7,,""
2019,137886438,112830478,5,"C",5,,""
2019,137879081,112830501,14,"C",18,,""
2019,137879111,112830526,45,"C",7,,""
2019,137882954,112830543,45,"C",10,,""
2019,137886518,112833862,5,"C",13,,""
2019,137886517,112833862,27,"C",13,,""
2019,141069592,116202053,49,"C",18,,"N"
2019,145195554,119837893,21,"C",13,,""
2019,137888317,112839627,46,"C",8,,""
2019,137885520,112839627,23,"C",8,,""
2019,137885528,112842115,46,"C",8,,""
2019,137891799,112846170,23,"C",12,,""
2019,137891806,112842123,41,"C",20,,""
2019,137891807,112842123,47,"C",20,,""
2019,137891810,112842124,14,"C",20,,""
2019,137891850,112842144,7,"C",18,,""
2019,137891851,112842144,5,"C",18,,""
2019,137888362,112839678,35,"C",13,,""
2019,137888361,112839678,16,"C",13,,""
2019,137885571,112842148,63,"C",25,,""
2019,137888373,112842151,45,"C",20,,""
2019,137888386,112846223,7,"C",18,,""
2019,137888395,112839701,45,"C",20,,""
2019,137885589,112846243,5,"C",18,,""
2019,137885590,112846243,14,"C",18,,""
2019,137891896,112839712,16,"C",13,,""
2019,137885596,112846249,47,"C",8,,""
2019,137888407,112846251,51,"C",20,,""
2019,137891927,112842182,14,"C",18,,""
2019,137891936,112839734,49,"C",20,,"N"
2019,137885622,112846289,11,"C",18,,""
2019,137891944,112846289,7,"C",18,,""
2019,137888438,112846298,5,"C",13,,""
2019,137891985,112842212,21,"C",20,,""
2019,137888461,112846338,39,"C",13,,""
2019,137892020,112842245,14,"C",20,,""
2019,137888485,112842254,23,"C",23,,""
2019,137888491,112842257,49,"C",20,,"N"
2019,137892041,112842259,56,"C",20,,""
2019,137888503,112842265,11,"C",8,,""
2019,137885719,112842288,11,"C",20,,""
2019,137885726,112846406,27,"C",20,,""
2019,137885731,112842294,45,"C",20,,""
2019,137888535,112846411,5,"C",20,,""
2019,137892087,112842301,16,"C",13,,""
2019,137892094,112842307,47,"C",18,,""
2019,137888547,112842308,45,"C",20,,""
2019,137892102,112842309,14,"C",18,,""
2019,137892101,112842309,5,"C",18,,""
2019,137892103,112842310,23,"C",12,,""
2019,137885751,112842314,46,"C",18,,""
2019,137885752,112842314,23,"C",8,,""
2019,137888560,112842317,44,"C",13,,""
2019,137888561,112839842,11,"C",21,,""
2019,137892111,112842320,27,"C",13,,""
2019,137885761,112839850,45,"C",20,,""
2019,137888567,112846435,21,"C",20,,""
2019,137892122,112846440,45,"C",46,,""
2019,137888574,112842332,41,"C",24,,""
2019,137885771,112846444,21,"C",20,,""
2019,137888584,112842347,51,"C",20,,""
2019,137892143,112842347,44,"C",20,,""
2019,137892149,112842353,16,"C",13,,""
2019,137885792,112842355,45,"C",20,,""
2019,137892164,112842367,49,"C",20,,"N"
2019,137892167,112839884,36,"C",20,,""
2019,137888624,112846486,51,"C",41,,""
2019,137888645,112842390,5,"C",20,,""
2019,137885817,112842394,2,"C",12,,""
2019,137892203,112846508,47,"C",23,,""
2019,137892227,112842404,16,"C",13,,""
2019,137888662,112846536,23,"C",12,,""
2019,137892240,112842407,45,"C",34,,""
2019,137892253,112842411,7,"C",20,,""
2019,137892266,112842421,23,"C",12,,""
2019,137892273,112842428,16,"C",5,,""
2019,137888702,112842440,35,"C",13,,""
2019,137888710,112842451,51,"C",7,,""
2019,137888712,112842453,51,"C",41,,""
2019,137888713,112842453,5,"C",41,,""
2019,137885906,112842462,36,"C",20,,""
2019,137888719,112842467,16,"C",20,,""
2019,137888730,112842473,63,"C",20,,""
2019,137888731,112842477,45,"C",20,,""
2019,137885933,112839988,56,"C",13,,""
2019,137885934,112842481,47,"C",20,,""
2019,137885940,112842487,2,"C",36,,""
2019,137885946,112842491,21,"C",20,,""
2019,137888742,112846682,2,"C",47,,""
2019,137888755,112846695,5,"C",20,,""
2019,137886039,112846775,35,"C",20,,""
2019,137892501,112846775,16,"C",20,,""
2019,137886054,112840085,21,"C",20,,""
2019,137886070,112846820,39,"C",13,,""
2019,137892539,112846820,27,"C",20,,""
2019,137888814,112840097,16,"C",13,,""
2019,137886080,112846830,11,"C",7,,""
2019,137888826,112840104,51,"C",20,,""
2019,137892576,112842579,16,"C",13,,""
2019,137892578,112842581,49,"C",20,,"N"
2019,137888836,112842585,51,"C",20,,""
2019,137886097,112846861,27,"C",20,,""
2019,137885474,112839591,27,"C",20,,""
2019,137885479,112846108,16,"C",20,,""
2019,137891724,112846108,35,"C",20,,""
2019,137888291,112846121,8,"C",20,,""
2019,137888295,112839607,5,"C",38,,""
2019,137888307,112842098,23,"C",8,,""
2019,137885518,112842110,45,"C",20,,""
2019,137888319,112839629,36,"C",20,,""
2019,137888329,112846175,21,"C",20,,""
2019,137891824,112842132,49,"C",25,,"N"
2019,137891882,112846237,14,"C",3,,""
2019,137888413,112842178,7,"C",30,,""
2019,137888417,112842180,2,"C",20,,""
2019,137888441,112842198,43,"C",20,,""
2019,137885639,112839749,51,"C",20,,""
2019,137885650,112842211,49,"C",20,,"N"
2019,137891986,112842213,45,"C",25,,""
2019,137888454,112842220,45,"C",20,,""
2019,137888466,112842230,45,"C",23,,""
2019,137892004,112842234,45,"C",18,,""
2019,137892010,112846352,41,"C",7,,""
2019,137885678,112839776,11,"C",2,,""
2019,137892024,112842252,51,"C",15,,""
2019,137885702,112846376,45,"C",10,,""
2019,137888508,112842275,56,"C",23,,""
2019,137888519,112842286,2,"C",23,,""
2019,137885737,112842297,23,"C",12,,""
2019,137892091,112842305,14,"C",20,,""
2019,137885743,112839829,23,"A",43,,""
2019,137892116,112839851,47,"C",20,,""
2019,137892130,112842336,49,"C",20,,"N"
2019,137892129,112842336,21,"C",20,,""
2019,137892160,112842359,49,"C",20,,"F"
2019,137888600,112842365,41,"C",20,,""
2019,137888609,112842373,7,"C",20,,""
2019,137892179,112846480,41,"C",25,,""
2019,137888620,112842379,14,"C",20,,""
2019,137888633,112846495,14,"C",20,,""
2019,137885816,112839901,23,"C",8,,""
2019,137888649,112846505,5,"C",20,,""
2019,137888674,112842413,63,"C",8,,""
2019,137892269,112842422,41,"C",2,,""
2019,137888686,112846575,51,"C",20,,""
2019,137892279,112842433,49,"C",25,,"N"
2019,137892283,112839946,35,"C",13,,""
2019,137892282,112839946,16,"C",13,,""
2019,137888706,112839966,35,"C",13,,""
2019,137885900,112842450,51,"C",20,,""
2019,137892318,112839973,56,"C",20,,""
2019,137888717,112842463,16,"C",13,,""
2019,137892333,112839978,23,"C",8,,""
2019,137888727,112846628,7,"C",18,,""
